Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2,Clause-3,Clause-4,Clause-5,Clause-6,Clause-7,Clause-8,Clause-9,Clause-10
0,0,"('Benjy Fleming', 'Ambulance M997A3')",life_support_equipment_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Ambulance M997A3')",oxygen_generation_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Ambulance M997A3')",patient_litter_lift_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",option_assets,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",mission_type_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",mission_vehicle_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",litter_ambulatory_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",weather_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",day_night_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",iv_provision_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",medical_monitoring_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",life_support_equipment_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",oxygen_generation_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Truck M1165')",patient_litter_lift_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",option_assets,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",mission_type_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",mission_vehicle_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",litter_ambulatory_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",weather_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",day_night_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",iv_provision_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",medical_monitoring_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",life_support_equipment_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",oxygen_generation_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,0,"('Benjy Fleming', 'Chinook CH99')",patient_litter_lift_system_satisfied,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,,,,,,,
0,1,"('Adrian Monk', 'Black hawk HH60M')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Adrian Monk', 'Black hawk HH60M')]",['Adrian Monk'],['Black hawk HH60M'],,,,,,,
0,1,"('Adrian Monk', 'Chinook CH47')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Adrian Monk', 'Chinook CH47')]",['Adrian Monk'],['Chinook CH47'],,,,,,,
0,1,"('Adrian Monk', 'Ambulance M997A3')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Adrian Monk', 'Ambulance M997A3')]",['Adrian Monk'],['Ambulance M997A3'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Black hawk HH60M')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Leland Stottlemeyer', 'Black hawk HH60M')]",['Leland Stottlemeyer'],['Black hawk HH60M'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH47')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Leland Stottlemeyer', 'Chinook CH47')]",['Leland Stottlemeyer'],['Chinook CH47'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Ambulance M997A3')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Leland Stottlemeyer', 'Ambulance M997A3')]",['Leland Stottlemeyer'],['Ambulance M997A3'],,,,,,,
0,1,"('Jake Peralta', 'Black hawk HH60M')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Jake Peralta', 'Black hawk HH60M')]",['Jake Peralta'],['Black hawk HH60M'],,,,,,,
0,1,"('Jake Peralta', 'Chinook CH47')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Jake Peralta', 'Chinook CH47')]",['Jake Peralta'],['Chinook CH47'],,,,,,,
0,1,"('Jake Peralta', 'Ambulance M997A3')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Jake Peralta', 'Ambulance M997A3')]",['Jake Peralta'],['Ambulance M997A3'],,,,,,,
0,1,"('Sharona Fleming', 'Black hawk HH60M')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Sharona Fleming', 'Black hawk HH60M')]",['Sharona Fleming'],['Black hawk HH60M'],,,,,,,
0,1,"('Sharona Fleming', 'Chinook CH47')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Sharona Fleming', 'Chinook CH47')]",['Sharona Fleming'],['Chinook CH47'],,,,,,,
0,1,"('Sharona Fleming', 'Ambulance M997A3')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Sharona Fleming', 'Ambulance M997A3')]",['Sharona Fleming'],['Ambulance M997A3'],,,,,,,
0,1,"('Randy Disher', 'Black hawk HH60M')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Randy Disher', 'Black hawk HH60M')]",['Randy Disher'],['Black hawk HH60M'],,,,,,,
0,1,"('Randy Disher', 'Chinook CH47')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Randy Disher', 'Chinook CH47')]",['Randy Disher'],['Chinook CH47'],,,,,,,
0,1,"('Randy Disher', 'Ambulance M997A3')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_0,"[('Randy Disher', 'Ambulance M997A3')]",['Randy Disher'],['Ambulance M997A3'],,,,,,,
0,1,"('Natalie Tieger', 'Truck M1165')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Natalie Tieger', 'Truck M1165')]",['Natalie Tieger'],['Truck M1165'],,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH99')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Natalie Tieger', 'Chinook CH99')]",['Natalie Tieger'],['Chinook CH99'],,,,,,,
0,1,"('Trudy Monk', 'Truck M1165')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Trudy Monk', 'Truck M1165')]",['Trudy Monk'],['Truck M1165'],,,,,,,
0,1,"('Trudy Monk', 'Chinook CH99')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Trudy Monk', 'Chinook CH99')]",['Trudy Monk'],['Chinook CH99'],,,,,,,
0,1,"('Charles Kroger', 'Truck M1165')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Charles Kroger', 'Truck M1165')]",['Charles Kroger'],['Truck M1165'],,,,,,,
0,1,"('Charles Kroger', 'Chinook CH99')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Charles Kroger', 'Chinook CH99')]",['Charles Kroger'],['Chinook CH99'],,,,,,,
0,1,"('Julie Trieger', 'Truck M1165')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Julie Trieger', 'Truck M1165')]",['Julie Trieger'],['Truck M1165'],,,,,,,
0,1,"('Julie Trieger', 'Chinook CH99')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Julie Trieger', 'Chinook CH99')]",['Julie Trieger'],['Chinook CH99'],,,,,,,
0,1,"('Benjy Fleming', 'Truck M1165')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Benjy Fleming', 'Truck M1165')]",['Benjy Fleming'],['Truck M1165'],,,,,,,
0,1,"('Benjy Fleming', 'Chinook CH99')",mission_type_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_1,"[('Benjy Fleming', 'Chinook CH99')]",['Benjy Fleming'],['Chinook CH99'],,,,,,,
0,1,"('Adrian Monk', 'Black hawk HH60M')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Adrian Monk', 'Black hawk HH60M')]",['Adrian Monk'],['Black hawk HH60M'],,,,,,,
0,1,"('Adrian Monk', 'Chinook CH47')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Adrian Monk', 'Chinook CH47')]",['Adrian Monk'],['Chinook CH47'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Black hawk HH60M')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Leland Stottlemeyer', 'Black hawk HH60M')]",['Leland Stottlemeyer'],['Black hawk HH60M'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH47')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Leland Stottlemeyer', 'Chinook CH47')]",['Leland Stottlemeyer'],['Chinook CH47'],,,,,,,
0,1,"('Jake Peralta', 'Black hawk HH60M')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Jake Peralta', 'Black hawk HH60M')]",['Jake Peralta'],['Black hawk HH60M'],,,,,,,
0,1,"('Jake Peralta', 'Chinook CH47')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Jake Peralta', 'Chinook CH47')]",['Jake Peralta'],['Chinook CH47'],,,,,,,
0,1,"('Randy Disher', 'Black hawk HH60M')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Randy Disher', 'Black hawk HH60M')]",['Randy Disher'],['Black hawk HH60M'],,,,,,,
0,1,"('Randy Disher', 'Chinook CH47')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_3,"[('Randy Disher', 'Chinook CH47')]",['Randy Disher'],['Chinook CH47'],,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH99')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_4,"[('Natalie Tieger', 'Chinook CH99')]",['Natalie Tieger'],['Chinook CH99'],,,,,,,
0,1,"('Sharona Fleming', 'Chinook CH99')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_4,"[('Sharona Fleming', 'Chinook CH99')]",['Sharona Fleming'],['Chinook CH99'],,,,,,,
0,1,"('Trudy Monk', 'Chinook CH99')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_4,"[('Trudy Monk', 'Chinook CH99')]",['Trudy Monk'],['Chinook CH99'],,,,,,,
0,1,"('Charles Kroger', 'Ambulance M997A3')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Charles Kroger', 'Ambulance M997A3')]",['Charles Kroger'],['Ambulance M997A3'],,,,,,,
0,1,"('Charles Kroger', 'Truck M1165')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Charles Kroger', 'Truck M1165')]",['Charles Kroger'],['Truck M1165'],,,,,,,
0,1,"('Julie Trieger', 'Ambulance M997A3')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Julie Trieger', 'Ambulance M997A3')]",['Julie Trieger'],['Ambulance M997A3'],,,,,,,
0,1,"('Julie Trieger', 'Truck M1165')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Julie Trieger', 'Truck M1165')]",['Julie Trieger'],['Truck M1165'],,,,,,,
0,1,"('Benjy Fleming', 'Ambulance M997A3')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Benjy Fleming', 'Ambulance M997A3')]",['Benjy Fleming'],['Ambulance M997A3'],,,,,,,
0,1,"('Benjy Fleming', 'Truck M1165')",mission_vehicle_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_5,"[('Benjy Fleming', 'Truck M1165')]",['Benjy Fleming'],['Truck M1165'],,,,,,,
0,1,"('Adrian Monk', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Adrian Monk', 'Black hawk HH60M')]",['Adrian Monk'],,,,,,,,
0,1,"('Adrian Monk', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Adrian Monk', 'Chinook CH47')]",['Adrian Monk'],,,,,,,,
0,1,"('Adrian Monk', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Adrian Monk', 'Ambulance M997A3')]",['Adrian Monk'],,,,,,,,
0,1,"('Adrian Monk', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Adrian Monk', 'Truck M1165')]",['Adrian Monk'],,,,,,,,
0,1,"('Adrian Monk', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Adrian Monk', 'Chinook CH99')]",['Adrian Monk'],,,,,,,,
0,1,"('Natalie Tieger', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Natalie Tieger', 'Black hawk HH60M')]",['Natalie Tieger'],,,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Natalie Tieger', 'Chinook CH47')]",['Natalie Tieger'],,,,,,,,
0,1,"('Natalie Tieger', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Natalie Tieger', 'Ambulance M997A3')]",['Natalie Tieger'],,,,,,,,
0,1,"('Natalie Tieger', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Natalie Tieger', 'Truck M1165')]",['Natalie Tieger'],,,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Natalie Tieger', 'Chinook CH99')]",['Natalie Tieger'],,,,,,,,
0,1,"('Leland Stottlemeyer', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Leland Stottlemeyer', 'Black hawk HH60M')]",['Leland Stottlemeyer'],,,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Leland Stottlemeyer', 'Chinook CH47')]",['Leland Stottlemeyer'],,,,,,,,
0,1,"('Leland Stottlemeyer', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Leland Stottlemeyer', 'Ambulance M997A3')]",['Leland Stottlemeyer'],,,,,,,,
0,1,"('Leland Stottlemeyer', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Leland Stottlemeyer', 'Truck M1165')]",['Leland Stottlemeyer'],,,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Leland Stottlemeyer', 'Chinook CH99')]",['Leland Stottlemeyer'],,,,,,,,
0,1,"('Jake Peralta', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Jake Peralta', 'Black hawk HH60M')]",['Jake Peralta'],,,,,,,,
0,1,"('Jake Peralta', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Jake Peralta', 'Chinook CH47')]",['Jake Peralta'],,,,,,,,
0,1,"('Jake Peralta', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Jake Peralta', 'Ambulance M997A3')]",['Jake Peralta'],,,,,,,,
0,1,"('Jake Peralta', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Jake Peralta', 'Truck M1165')]",['Jake Peralta'],,,,,,,,
0,1,"('Jake Peralta', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Jake Peralta', 'Chinook CH99')]",['Jake Peralta'],,,,,,,,
0,1,"('Sharona Fleming', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Sharona Fleming', 'Black hawk HH60M')]",['Sharona Fleming'],,,,,,,,
0,1,"('Sharona Fleming', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Sharona Fleming', 'Chinook CH47')]",['Sharona Fleming'],,,,,,,,
0,1,"('Sharona Fleming', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Sharona Fleming', 'Ambulance M997A3')]",['Sharona Fleming'],,,,,,,,
0,1,"('Sharona Fleming', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Sharona Fleming', 'Truck M1165')]",['Sharona Fleming'],,,,,,,,
0,1,"('Sharona Fleming', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Sharona Fleming', 'Chinook CH99')]",['Sharona Fleming'],,,,,,,,
0,1,"('Trudy Monk', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Trudy Monk', 'Black hawk HH60M')]",['Trudy Monk'],,,,,,,,
0,1,"('Trudy Monk', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Trudy Monk', 'Chinook CH47')]",['Trudy Monk'],,,,,,,,
0,1,"('Trudy Monk', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Trudy Monk', 'Ambulance M997A3')]",['Trudy Monk'],,,,,,,,
0,1,"('Trudy Monk', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Trudy Monk', 'Truck M1165')]",['Trudy Monk'],,,,,,,,
0,1,"('Trudy Monk', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Trudy Monk', 'Chinook CH99')]",['Trudy Monk'],,,,,,,,
0,1,"('Julie Trieger', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Julie Trieger', 'Black hawk HH60M')]",['Julie Trieger'],,,,,,,,
0,1,"('Julie Trieger', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Julie Trieger', 'Chinook CH47')]",['Julie Trieger'],,,,,,,,
0,1,"('Julie Trieger', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Julie Trieger', 'Ambulance M997A3')]",['Julie Trieger'],,,,,,,,
0,1,"('Julie Trieger', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Julie Trieger', 'Truck M1165')]",['Julie Trieger'],,,,,,,,
0,1,"('Julie Trieger', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Julie Trieger', 'Chinook CH99')]",['Julie Trieger'],,,,,,,,
0,1,"('Benjy Fleming', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Benjy Fleming', 'Black hawk HH60M')]",['Benjy Fleming'],,,,,,,,
0,1,"('Benjy Fleming', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Benjy Fleming', 'Chinook CH47')]",['Benjy Fleming'],,,,,,,,
0,1,"('Benjy Fleming', 'Ambulance M997A3')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Benjy Fleming', 'Ambulance M997A3')]",['Benjy Fleming'],,,,,,,,
0,1,"('Benjy Fleming', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Benjy Fleming', 'Truck M1165')]",['Benjy Fleming'],,,,,,,,
0,1,"('Benjy Fleming', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_6,"[('Benjy Fleming', 'Chinook CH99')]",['Benjy Fleming'],,,,,,,,
0,1,"('Randy Disher', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Randy Disher', 'Black hawk HH60M')]",['Randy Disher'],['Black hawk HH60M'],,,,,,,
0,1,"('Randy Disher', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Randy Disher', 'Chinook CH47')]",['Randy Disher'],['Chinook CH47'],,,,,,,
0,1,"('Randy Disher', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Randy Disher', 'Truck M1165')]",['Randy Disher'],['Truck M1165'],,,,,,,
0,1,"('Randy Disher', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Randy Disher', 'Chinook CH99')]",['Randy Disher'],['Chinook CH99'],,,,,,,
0,1,"('Charles Kroger', 'Black hawk HH60M')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Charles Kroger', 'Black hawk HH60M')]",['Charles Kroger'],['Black hawk HH60M'],,,,,,,
0,1,"('Charles Kroger', 'Chinook CH47')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Charles Kroger', 'Chinook CH47')]",['Charles Kroger'],['Chinook CH47'],,,,,,,
0,1,"('Charles Kroger', 'Truck M1165')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Charles Kroger', 'Truck M1165')]",['Charles Kroger'],['Truck M1165'],,,,,,,
0,1,"('Charles Kroger', 'Chinook CH99')",weather_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_7,"[('Charles Kroger', 'Chinook CH99')]",['Charles Kroger'],['Chinook CH99'],,,,,,,
0,1,"('Adrian Monk', 'Black hawk HH60M')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Adrian Monk', 'Black hawk HH60M')]",['Adrian Monk'],['Black hawk HH60M'],,,,,,,
0,1,"('Adrian Monk', 'Chinook CH47')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Adrian Monk', 'Chinook CH47')]",['Adrian Monk'],['Chinook CH47'],,,,,,,
0,1,"('Adrian Monk', 'Ambulance M997A3')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Adrian Monk', 'Ambulance M997A3')]",['Adrian Monk'],['Ambulance M997A3'],,,,,,,
0,1,"('Adrian Monk', 'Truck M1165')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Adrian Monk', 'Truck M1165')]",['Adrian Monk'],['Truck M1165'],,,,,,,
0,1,"('Adrian Monk', 'Chinook CH99')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Adrian Monk', 'Chinook CH99')]",['Adrian Monk'],['Chinook CH99'],,,,,,,
0,1,"('Natalie Tieger', 'Black hawk HH60M')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Natalie Tieger', 'Black hawk HH60M')]",['Natalie Tieger'],['Black hawk HH60M'],,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH47')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Natalie Tieger', 'Chinook CH47')]",['Natalie Tieger'],['Chinook CH47'],,,,,,,
0,1,"('Natalie Tieger', 'Ambulance M997A3')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Natalie Tieger', 'Ambulance M997A3')]",['Natalie Tieger'],['Ambulance M997A3'],,,,,,,
0,1,"('Natalie Tieger', 'Truck M1165')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Natalie Tieger', 'Truck M1165')]",['Natalie Tieger'],['Truck M1165'],,,,,,,
0,1,"('Natalie Tieger', 'Chinook CH99')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Natalie Tieger', 'Chinook CH99')]",['Natalie Tieger'],['Chinook CH99'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Black hawk HH60M')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Leland Stottlemeyer', 'Black hawk HH60M')]",['Leland Stottlemeyer'],['Black hawk HH60M'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH47')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Leland Stottlemeyer', 'Chinook CH47')]",['Leland Stottlemeyer'],['Chinook CH47'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Ambulance M997A3')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Leland Stottlemeyer', 'Ambulance M997A3')]",['Leland Stottlemeyer'],['Ambulance M997A3'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Truck M1165')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Leland Stottlemeyer', 'Truck M1165')]",['Leland Stottlemeyer'],['Truck M1165'],,,,,,,
0,1,"('Leland Stottlemeyer', 'Chinook CH99')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Leland Stottlemeyer', 'Chinook CH99')]",['Leland Stottlemeyer'],['Chinook CH99'],,,,,,,
0,1,"('Jake Peralta', 'Black hawk HH60M')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Jake Peralta', 'Black hawk HH60M')]",['Jake Peralta'],['Black hawk HH60M'],,,,,,,
0,1,"('Jake Peralta', 'Chinook CH47')",day_night_satisfied,"[0.0,0.0]","[1.0,1.0]",rule_8,"[('Jake Peralta', 'Chinook CH47')]",['Jake Peralta'],['Chinook CH47'],,,,,,,
